KW,cold,hot,KW,cold,hot
14027.97,5372.077465,347.0588235,14027.97,5372.077465,347.0588235
13773,5241.584507,338.2352941,13773,5241.584507,338.2352941
12884.37,5093.274648,352.9411765,12884.37,5093.274648,352.9411765
12356.77,5111.65493,376.4705882,12356.77,5111.65493,376.4705882
12044.73,5290.140845,432.3529412,12044.73,5290.140845,432.3529412
12486.02,5640.246479,644.1176471,12486.02,5640.246479,644.1176471
13183.68,5754.084507,805.8823529,13183.68,5754.084507,805.8823529
13353.4,5622.5,885.2941176,13353.4,5622.5,885.2941176
13722.5,5922.640845,852.9411765,13722.5,5922.640845,852.9411765
13821.65,6056.197183,776.4705882,13821.65,6056.197183,776.4705882
14262.73,6433.239437,723.5294118,14262.73,6433.239437,723.5294118
14611.05,6850.56338,679.4117647,14611.05,6850.56338,679.4117647
14682.92,7161.478873,629.4117647,14682.92,7161.478873,629.4117647
14861.47,7603.028169,661.7647059,14861.47,7603.028169,661.7647059
14722.3,8152.042254,617.6470588,14722.3,8152.042254,617.6470588
14601.15,8277.042254,600,14601.15,8277.042254,600
14416.5,8355.492958,591.1764706,14416.5,8355.492958,591.1764706
14004.63,8283.521127,567.6470588,14004.63,8283.521127,567.6470588
13518.4,7849.401408,600,13518.4,7849.401408,600
13152.88,7309.753521,564.7058824,13152.88,7309.753521,564.7058824
12740.2,7183.274648,458.8235294,12740.2,7183.274648,458.8235294
13040.95,6702.922535,411.7647059,13040.95,6702.922535,411.7647059
14451.1,6239.260563,364.7058824,14451.1,6239.260563,364.7058824
13984.33,5658.239437,350,13984.33,5658.239437,350
13609.02,5301.901408,341.1764706,13609.02,5301.901408,341.1764706
13575.77,5341.584507,335.2941176,13575.77,5341.584507,335.2941176
13543.63,5250.809859,347.0588235,13543.63,5250.809859,347.0588235
11779.2,5293.556338,373.5294118,11779.2,5293.556338,373.5294118
11448.98,5254.647887,473.5294118,11448.98,5254.647887,473.5294118
12107.65,5561.690141,638.2352941,12107.65,5561.690141,638.2352941
12927.98,6137.746479,808.8235294,12927.98,6137.746479,808.8235294
13170.6,6173.697183,867.6470588,13170.6,6173.697183,867.6470588
13104.83,6156.93662,870.5882353,13104.83,6156.93662,870.5882353
13460.83,6312.605634,750,13460.83,6312.605634,750
14020.33,7152.359155,667.6470588,14020.33,7152.359155,667.6470588
14407.28,8114.225352,623.5294118,14407.28,8114.225352,623.5294118
14436.13,9034.225352,576.4705882,14436.13,9034.225352,576.4705882
14357.95,9726.302817,523.5294118,14357.95,9726.302817,523.5294118
14469.8,10496.90141,517.6470588,14469.8,10496.90141,517.6470588
14140.5,10980.07042,488.2352941,14140.5,10980.07042,488.2352941
13864.6,11351.8662,482.3529412,13864.6,11351.8662,482.3529412
13465.72,10788.59155,505.8823529,13465.72,10788.59155,505.8823529
13130.65,10033.97887,494.1176471,13130.65,10033.97887,494.1176471
13046.98,9028.06338,432.3529412,13046.98,9028.06338,432.3529412
12434.9,8334.647887,402.9411765,12434.9,8334.647887,402.9411765
13751.85,7798.978873,358.8235294,13751.85,7798.978873,358.8235294
14547.15,7235.316901,323.5294118,14547.15,7235.316901,323.5294118
14019.8,6321.760563,314.7058824,14019.8,6321.760563,314.7058824
13858.63,6018.521127,308.8235294,13858.63,6018.521127,308.8235294
13588.4,5734.225352,311.7647059,13588.4,5734.225352,311.7647059
13472.75,5635.352113,326.4705882,13472.75,5635.352113,326.4705882
13370.33,5406.795775,361.7647059,13370.33,5406.795775,361.7647059
12329,5558.169014,379.4117647,12329,5558.169014,379.4117647
11800.03,5789.260563,382.3529412,11800.03,5789.260563,382.3529412
12139.9,5891.302817,664.7058824,12139.9,5891.302817,664.7058824
12126.6,6039.190141,705.8823529,12126.6,6039.190141,705.8823529
12076.98,6184.542254,591.1764706,12076.98,6184.542254,591.1764706
12642.4,6636.021127,558.8235294,12642.4,6636.021127,558.8235294
13221.68,7644.014085,491.1764706,13221.68,7644.014085,491.1764706
13485.85,8635.316901,461.7647059,13485.85,8635.316901,461.7647059
14198.53,9775.739437,426.4705882,14198.53,9775.739437,426.4705882
14389.67,11037.14789,414.7058824,14389.67,11037.14789,414.7058824
13937.95,11651.05634,397.0588235,13937.95,11651.05634,397.0588235
14791.03,12566.19718,402.9411765,14791.03,12566.19718,402.9411765
14515.6,12787.21831,361.7647059,14515.6,12787.21831,361.7647059
14236.35,12446.47887,344.1176471,14236.35,12446.47887,344.1176471
14091.65,11507.25352,355.8823529,14091.65,11507.25352,355.8823529
13900.13,10373.80282,370.5882353,13900.13,10373.80282,370.5882353
12992.25,9461.760563,344.1176471,12992.25,9461.760563,344.1176471
12350.58,8432.359155,314.7058824,12350.58,8432.359155,314.7058824
12130.55,7830.84507,297.0588235,12130.55,7830.84507,297.0588235
11747.02,7249.964789,291.1764706,11747.02,7249.964789,291.1764706
11302.93,6508.204225,294.1176471,11302.93,6508.204225,294.1176471
11161.6,6299.542254,294.1176471,11161.6,6299.542254,294.1176471
11118.63,6229.471831,314.7058824,11118.63,6229.471831,314.7058824
10912.38,6053.415493,338.2352941,10912.38,6053.415493,338.2352941
11158,6012.007042,350,11158,6012.007042,350
11471.5,6040.669014,361.7647059,11471.5,6040.669014,361.7647059
11813.2,6317.21831,420.5882353,11813.2,6317.21831,420.5882353
11797.83,6411.866197,470.5882353,11797.83,6411.866197,470.5882353
11843.98,6374.366197,497.0588235,11843.98,6374.366197,497.0588235
12188.18,7209.859155,441.1764706,12188.18,7209.859155,441.1764706
12814.7,8423.838028,426.4705882,12814.7,8423.838028,426.4705882
13332.15,9870.246479,394.1176471,13332.15,9870.246479,394.1176471
14586.7,11731.05634,344.1176471,14586.7,11731.05634,344.1176471
14615.58,12849.33099,335.2941176,14615.58,12849.33099,335.2941176
14706.97,13802.07746,297.0588235,14706.97,13802.07746,297.0588235
14834.63,14536.97183,279.4117647,14834.63,14536.97183,279.4117647
14814.65,14514.47183,273.5294118,14814.65,14514.47183,273.5294118
14528.63,14028.66197,273.5294118,14528.63,14028.66197,273.5294118
14435.85,12947.78169,305.8823529,14435.85,12947.78169,305.8823529
14136.25,11964.78873,302.9411765,14136.25,11964.78873,302.9411765
13434.18,11125.03521,294.1176471,13434.18,11125.03521,294.1176471
12990.13,10005.91549,294.1176471,12990.13,10005.91549,294.1176471
12749.6,9212.570423,288.2352941,12749.6,9212.570423,288.2352941
12419.17,8883.767606,276.4705882,12419.17,8883.767606,276.4705882
12371.2,8421.830986,261.7647059,12371.2,8421.830986,261.7647059
12082.95,7898.838028,270.5882353,12082.95,7898.838028,270.5882353
12058.03,7740.105634,273.5294118,12058.03,7740.105634,273.5294118
11908.7,7625.387324,329.4117647,11908.7,7625.387324,329.4117647
11980.8,7618.450704,391.1764706,11980.8,7618.450704,391.1764706
12475.95,8064.788732,550,12475.95,8064.788732,550
13085.15,8214.295775,600,13085.15,8214.295775,600
13366.38,8409.295775,620.5882353,13366.38,8409.295775,620.5882353
14095.97,9061.373239,567.6470588,14095.97,9061.373239,567.6470588
14246.18,10321.19718,494.1176471,14246.18,10321.19718,494.1176471
15733.78,13082.8169,438.2352941,15733.78,13082.8169,438.2352941
15205.02,14356.47887,376.4705882,15205.02,14356.47887,376.4705882
15279.5,15583.4507,361.7647059,15279.5,15583.4507,361.7647059
15315.17,16930.98592,329.4117647,15315.17,16930.98592,329.4117647
15573.13,17914.33099,294.1176471,15573.13,17914.33099,294.1176471
15615.93,18588.1338,270.5882353,15615.93,18588.1338,270.5882353
15470.73,19292.32394,258.8235294,15470.73,19292.32394,258.8235294
14937.85,18992.42958,255.8823529,14937.85,18992.42958,255.8823529
14614.25,17686.58451,285.2941176,14614.25,17686.58451,285.2941176
13398.75,15913.73239,326.4705882,13398.75,15913.73239,326.4705882
13216.97,14469.85915,326.4705882,13216.97,14469.85915,326.4705882
15236.68,12636.65493,273.5294118,15236.68,12636.65493,273.5294118
16400.78,11595.14085,250,16400.78,11595.14085,250
15827.68,10529.08451,229.4117647,15827.68,10529.08451,229.4117647
15398.92,9468.274648,4017.647059,15398.92,9468.274648,4017.647059
15156.63,9194.119718,4047.058824,15156.63,9194.119718,4047.058824
14973.45,9031.443662,3455.882353,14973.45,9031.443662,3455.882353
14601.53,8726.056338,3464.705882,14601.53,8726.056338,3464.705882
14408.4,8900.422535,3805.882353,14408.4,8900.422535,3805.882353
13543.7,9248.591549,3970.588235,13543.7,9248.591549,3970.588235
13942.08,9570.915493,4076.470588,13942.08,9570.915493,4076.470588
14655.92,9522.78169,4217.647059,14655.92,9522.78169,4217.647059
14612.35,10553.09859,4155.882353,14612.35,10553.09859,4155.882353
15726.28,13335.52817,3917.647059,15726.28,13335.52817,3917.647059
16198.23,15762.64085,3841.176471,16198.23,15762.64085,3841.176471
15915.8,17633.1338,3123.529412,15915.8,17633.1338,3123.529412
16228.15,18895,2955.882353,16228.15,18895,2955.882353
16281.38,19602.25352,3061.764706,16281.38,19602.25352,3061.764706
16302.88,20496.72535,2588.235294,16302.88,20496.72535,2588.235294
16274.23,21085.52817,2614.705882,16274.23,21085.52817,2614.705882
15913.58,21417.07746,3147.058824,15913.58,21417.07746,3147.058824
15521.13,21301.90141,2555.882353,15521.13,21301.90141,2555.882353
15138.8,19668.4507,3161.764706,15138.8,19668.4507,3161.764706
14683.13,17622.57042,3276.470588,14683.13,17622.57042,3276.470588
14307.63,16446.44366,4011.764706,14307.63,16446.44366,4011.764706
13848.05,15060.70423,3929.411765,13848.05,15060.70423,3929.411765
16107.25,12805.56338,3667.647059,16107.25,12805.56338,3667.647059
16421.08,11805.91549,3544.117647,16421.08,11805.91549,3544.117647
16174.35,10891.69014,3388.235294,16174.35,10891.69014,3388.235294
15833.35,10451.97183,3402.941176,15833.35,10451.97183,3402.941176
15858.02,9846.267606,3179.411765,15858.02,9846.267606,3179.411765
15364.75,9289.71831,3326.470588,15364.75,9289.71831,3326.470588
15176.65,8989.612676,3732.352941,15176.65,8989.612676,3732.352941
14932.23,9118.485915,3952.941176,14932.23,9118.485915,3952.941176
14002.9,9617.042254,4188.235294,14002.9,9617.042254,4188.235294
14023.15,9637.992958,4032.352941,14023.15,9637.992958,4032.352941
14063.88,10175.88028,4114.705882,14063.88,10175.88028,4114.705882
14486.55,12415.07042,3832.352941,14486.55,12415.07042,3832.352941
15220.43,16154.71831,3244.117647,15220.43,16154.71831,3244.117647
15439.52,18247.78169,2935.294118,15439.52,18247.78169,2935.294118
15696.6,19781.05634,3100,15696.6,19781.05634,3100
15940.02,20949.33099,3052.941176,15940.02,20949.33099,3052.941176
16108.9,21865.88028,2767.647059,16108.9,21865.88028,2767.647059
17030.33,23181.72535,2329.411765,17030.33,23181.72535,2329.411765
16817.75,23182.28873,2632.352941,16817.75,23182.28873,2632.352941
16175.58,22382.39437,3205.882353,16175.58,22382.39437,3205.882353
15663.1,20414.08451,2791.176471,15663.1,20414.08451,2791.176471
14709.3,18766.02113,3194.117647,14709.3,18766.02113,3194.117647
14070.43,17534.47183,3497.058824,14070.43,17534.47183,3497.058824
14612.13,15743.38028,3973.529412,14612.13,15743.38028,3973.529412
17504.15,14162.74648,3873.529412,17504.15,14162.74648,3873.529412
16901.57,12713.1338,3538.235294,16901.57,12713.1338,3538.235294
16059.77,11767.28873,3526.470588,16059.77,11767.28873,3526.470588
15850.13,10814.22535,3232.352941,15850.13,10814.22535,3232.352941
15718.6,10307.14789,3291.176471,15718.6,10307.14789,3291.176471
15515.33,9797.992958,3432.352941,15515.33,9797.992958,3432.352941
15517,10082.04225,3485.294118,15517,10082.04225,3485.294118
15872.6,10694.26056,3417.647059,15872.6,10694.26056,3417.647059
14972.45,11379.08451,3761.764706,14972.45,11379.08451,3761.764706
14633.33,11506.05634,4002.941176,14633.33,11506.05634,4002.941176
14808.02,12727.57042,3879.411765,14808.02,12727.57042,3879.411765
16052.2,14891.40845,3941.176471,16052.2,14891.40845,3941.176471
16640.6,17530.98592,2991.176471,16640.6,17530.98592,2991.176471
16481,19087.67606,3311.764706,16481,19087.67606,3311.764706
17035.63,20772.74648,3294.117647,17035.63,20772.74648,3294.117647
17199.27,22169.54225,2755.882353,17199.27,22169.54225,2755.882353
17155.28,23106.47887,2623.529412,17155.28,23106.47887,2623.529412
17164.4,23816.5493,2776.470588,17164.4,23816.5493,2776.470588
17067.85,24117.39437,2417.647059,17067.85,24117.39437,2417.647059
16754.28,24070.98592,2226.470588,16754.28,24070.98592,2226.470588
16088.37,22243.4507,2614.705882,16088.37,22243.4507,2614.705882
15586.4,20317.1831,2817.647059,15586.4,20317.1831,2817.647059
14238.48,18504.15493,2758.823529,14238.48,18504.15493,2758.823529
14039.47,17025.98592,2835.294118,14039.47,17025.98592,2835.294118
17415.25,15601.51408,3438.235294,17415.25,15601.51408,3438.235294
17624.03,15082.5,3038.235294,17624.03,15082.5,3038.235294
16924.95,14096.65493,3411.764706,16924.95,14096.65493,3411.764706
16536.7,13496.16197,3520.588235,16536.7,13496.16197,3520.588235
16226.78,12452.42958,3144.117647,16226.78,12452.42958,3144.117647
16078.1,11584.54225,2900,16078.1,11584.54225,2900
16059.22,11236.83099,3429.411765,16059.22,11236.83099,3429.411765
16199.35,11527.42958,4023.529412,16199.35,11527.42958,4023.529412
14854.45,12057.46479,3958.823529,14854.45,12057.46479,3958.823529
14693.98,11557.99296,3873.529412,14693.98,11557.99296,3873.529412
14913.95,12594.89437,3758.823529,14913.95,12594.89437,3758.823529
16071.27,14829.3662,3597.058824,16071.27,14829.3662,3597.058824
17020.63,16401.69014,3405.882353,17020.63,16401.69014,3405.882353
16492.92,16961.33803,3302.941176,16492.92,16961.33803,3302.941176
15850,17418.06338,3485.294118,15850,17418.06338,3485.294118
15669.88,17100,3261.764706,15669.88,17100,3261.764706
15147.65,15313.38028,3432.352941,15147.65,15313.38028,3432.352941
14919.05,15534.82394,2758.823529,14919.05,15534.82394,2758.823529
14628.97,15660.07042,2520.588235,14628.97,15660.07042,2520.588235
13759.75,14506.19718,2947.058824,13759.75,14506.19718,2947.058824
13122.75,13030.21127,3550,13122.75,13030.21127,3550
12816.77,11670.98592,3505.882353,12816.77,11670.98592,3505.882353
12498.7,11077.14789,3879.411765,12498.7,11077.14789,3879.411765
12711.3,10808.59155,3805.882353,12711.3,10808.59155,3805.882353
15404.15,9954.929577,3988.235294,15404.15,9954.929577,3988.235294
15379.67,9386.232394,3605.882353,15379.67,9386.232394,3605.882353
14650.97,8665.422535,3582.352941,14650.97,8665.422535,3582.352941
14468.23,8274.295775,3570.588235,14468.23,8274.295775,3570.588235
14282.58,7984.366197,3379.411765,14282.58,7984.366197,3379.411765
14101.4,7703.309859,3526.470588,14101.4,7703.309859,3526.470588
14092.1,7688.521127,3511.764706,14092.1,7688.521127,3511.764706
13762.22,8001.232394,3770.588235,13762.22,8001.232394,3770.588235
13691.47,8344.647887,3929.411765,13691.47,8344.647887,3929.411765
12412.75,8119.366197,3858.823529,12412.75,8119.366197,3858.823529
12322.35,8513.556338,3864.705882,12322.35,8513.556338,3864.705882
12646.85,9500.56338,3382.352941,12646.85,9500.56338,3382.352941
13788.35,11066.05634,3158.823529,13788.35,11066.05634,3158.823529
14632.2,12415.3169,3052.941176,14632.2,12415.3169,3052.941176
14750.5,12947.07746,3588.235294,14750.5,12947.07746,3588.235294
14638.15,13368.94366,3597.058824,14638.15,13368.94366,3597.058824
14985.32,14586.44366,2914.705882,14985.32,14586.44366,2914.705882
14736.77,14375.24648,3444.117647,14736.77,14375.24648,3444.117647
14632.27,14409.78873,2697.058824,14632.27,14409.78873,2697.058824
14277.38,13909.78873,2961.764706,14277.38,13909.78873,2961.764706
14117.5,12602.42958,3241.176471,14117.5,12602.42958,3241.176471
13802.67,11243.52113,3323.529412,13802.67,11243.52113,3323.529412
13324.58,10110.91549,3523.529412,13324.58,10110.91549,3523.529412
12197.55,8998.34507,3602.941176,12197.55,8998.34507,3602.941176
12107.1,8123.204225,3797.058824,12107.1,8123.204225,3797.058824
11761.4,7514.788732,3555.882353,11761.4,7514.788732,3555.882353
11407,6909.471831,3823.529412,11407,6909.471831,3823.529412
11159.42,6409.225352,3411.764706,11159.42,6409.225352,3411.764706
11123.22,6255.457746,3555.882353,11123.22,6255.457746,3555.882353
10900.6,6204.788732,3755.882353,10900.6,6204.788732,3755.882353
11346.7,5982.570423,3661.764706,11346.7,5982.570423,3661.764706
11590.17,6025.880282,3594.117647,11590.17,6025.880282,3594.117647
11932.35,6387.816901,4097.058824,11932.35,6387.816901,4097.058824
11978.9,6511.408451,4050,11978.9,6511.408451,4050
11977.83,6527.394366,3535.294118,11977.83,6527.394366,3535.294118
12388.38,7342.183099,3497.058824,12388.38,7342.183099,3497.058824
12842.1,7903.591549,3108.823529,12842.1,7903.591549,3108.823529
13101.58,8460.669014,3367.647059,13101.58,8460.669014,3367.647059
13333.1,9080.669014,3370.588235,13333.1,9080.669014,3370.588235
14257.3,10082.1831,3485.294118,14257.3,10082.1831,3485.294118
13975.7,10481.69014,3397.058824,13975.7,10481.69014,3397.058824
13737.13,10658.30986,3229.411765,13737.13,10658.30986,3229.411765
13562.9,10604.22535,2835.294118,13562.9,10604.22535,2835.294118
12938.5,10140.42254,3582.352941,12938.5,10140.42254,3582.352941
12909.02,9366.232394,3611.764706,12909.02,9366.232394,3611.764706
12853.45,8583.239437,3582.352941,12853.45,8583.239437,3582.352941
12579.7,8273.591549,3564.705882,12579.7,8273.591549,3564.705882
12375.28,7930.56338,3379.411765,12375.28,7930.56338,3379.411765
12066.7,7285.598592,3364.705882,12066.7,7285.598592,3364.705882
11584.7,6549.014085,3223.529412,11584.7,6549.014085,3223.529412
11711.6,5886.901408,3791.176471,11711.6,5886.901408,3791.176471
11586.47,5741.338028,3594.117647,11586.47,5741.338028,3594.117647
11652.1,5678.133803,3961.764706,11652.1,5678.133803,3961.764706
11667.95,5570.704225,3697.058824,11667.95,5570.704225,3697.058824
11711.1,5600.457746,3808.823529,11711.1,5600.457746,3808.823529
11956.1,6090,4032.352941,11956.1,6090,4032.352941
12517.28,6154.929577,4194.117647,12517.28,6154.929577,4194.117647
12875.2,6447.147887,4158.823529,12875.2,6447.147887,4158.823529
